gameId,season_year,home_win,home_team,home_last_5_win_pct,home_offensive_average,home_defensive_average,home_last_5_point_diff,away_season_year,away_home_win,away_team,away_last_5_win_pct,away_offensive_average,away_defensive_average,away_last_5_point_diff,win_pct_diff,offense_diff,defense_diff,point_diff_diff
22500157,2025,0,Indiana Pacers,0.2,108.0,117.2,-9.2,2025,0,Milwaukee Bucks,0.6,121.8,118.0,3.8,-0.39999999999999997,-13.799999999999997,-0.7999999999999972,-13.0
22500173,2025,0,Indiana Pacers,0.2,110.4,115.0,-4.6,2025,0,Brooklyn Nets,0.0,108.4,125.2,-16.8,0.2,2.0,-10.200000000000003,12.200000000000001
22500230,2025,0,Indiana Pacers,0.0,102.4,125.6,-23.2,2025,0,Toronto Raptors,0.8,120.4,109.8,10.6,-0.8,-18.0,15.799999999999997,-33.8
22500256,2025,1,Indiana Pacers,0.0,106.4,131.0,-24.6,2025,1,Charlotte Hornets,0.2,112.0,117.4,-5.4,-0.2,-5.599999999999994,13.599999999999994,-19.200000000000003
22500283,2025,0,Indiana Pacers,0.2,111.4,125.4,-14.0,2025,0,Detroit Pistons,1.0,122.8,111.6,11.2,-0.8,-11.399999999999991,13.800000000000011,-25.2
22500073,2025,1,Indiana Pacers,0.2,112.0,116.8,-4.8,2025,1,Washington Wizards,0.2,115.4,124.6,-9.2,0.0,-3.4000000000000057,-7.799999999999997,4.3999999999999995
22500295,2025,1,Indiana Pacers,0.4,113.4,108.6,4.8,2025,1,Chicago Bulls,0.4,119.2,130.0,-10.8,0.0,-5.799999999999997,-21.400000000000006,15.600000000000001
22500310,2025,0,Indiana Pacers,0.4,108.6,105.2,3.4,2025,0,Cleveland Cavaliers,0.4,115.4,114.2,1.2,0.0,-6.800000000000011,-9.0,2.2
22500325,2025,0,Indiana Pacers,0.4,110.6,108.2,2.4,2025,0,Denver Nuggets,0.4,127.0,125.0,2.0,0.0,-16.400000000000006,-16.799999999999997,0.3999999999999999
22500364,2025,1,Indiana Pacers,0.6,116.2,112.4,3.8,2025,1,Sacramento Kings,0.2,109.6,117.4,-7.8,0.39999999999999997,6.6000000000000085,-5.0,11.6
22501216,2025,0,Indiana Pacers,0.4,116.0,119.0,-3.0,2025,0,Washington Wizards,0.2,114.8,130.8,-16.0,0.2,1.2000000000000028,-11.800000000000011,13.0
22500372,2025,0,Indiana Pacers,0.4,110.0,113.6,-3.6,2025,0,New York Knicks,1.0,125.0,109.2,15.8,-0.6,-15.0,4.3999999999999915,-19.400000000000002
22500413,2025,0,Indiana Pacers,0.0,102.2,113.6,-11.4,2025,0,Milwaukee Bucks,0.2,103.0,113.2,-10.2,-0.2,-0.7999999999999972,0.3999999999999915,-1.200000000000001
22500426,2025,0,Indiana Pacers,0.0,100.0,112.8,-12.8,2025,0,Boston Celtics,0.6,110.0,107.0,3.0,-0.6,-10.0,5.799999999999997,-15.8
22500464,2025,0,Indiana Pacers,0.0,109.2,124.4,-15.2,2025,0,Orlando Magic,0.4,109.0,115.8,-6.8,-0.4,0.20000000000000284,8.600000000000009,-8.399999999999999
22500476,2026,0,Indiana Pacers,0.0,112.2,126.2,-14.0,2026,0,San Antonio Spurs,0.6,119.2,116.8,2.4,-0.6,-7.0,9.400000000000006,-16.4
22500510,2026,0,Indiana Pacers,0.0,117.0,127.6,-10.6,2026,0,Cleveland Cavaliers,0.6,113.0,110.6,2.4,-0.6,4.0,17.0,-13.0
22500543,2026,1,Indiana Pacers,0.2,116.0,120.4,-4.4,2026,1,Miami Heat,0.6,119.8,117.6,2.2,-0.39999999999999997,-3.799999999999997,2.8000000000000114,-6.6000000000000005
22500559,2026,1,Indiana Pacers,0.4,118.6,117.8,0.8,2026,1,Boston Celtics,0.6,118.2,109.4,8.8,-0.19999999999999996,0.3999999999999915,8.399999999999991,-8.0
22500571,2026,0,Indiana Pacers,0.6,115.6,112.4,3.2,2026,0,Toronto Raptors,0.6,110.0,110.2,-0.2,0.0,5.599999999999994,2.200000000000003,3.4000000000000004
22500588,2026,1,Indiana Pacers,0.6,110.4,108.4,2.0,2026,1,New Orleans Pelicans,0.4,115.6,117.4,-1.8,0.19999999999999996,-5.199999999999989,-9.0,3.8
22500672,2026,1,Indiana Pacers,0.2,103.8,119.8,-16.0,2026,1,Chicago Bulls,0.8,122.8,113.4,9.4,-0.6000000000000001,-19.0,6.3999999999999915,-25.4
22500698,2026,1,Indiana Pacers,0.4,110.8,117.6,-6.8,2026,1,Atlanta Hawks,0.8,113.8,110.2,3.6,-0.4,-3.0,7.3999999999999915,-10.4
22500713,2026,0,Indiana Pacers,0.6,115.8,119.8,-4.0,2026,0,Houston Rockets,0.8,106.6,101.4,5.2,-0.20000000000000007,9.200000000000003,18.39999999999999,-9.2
22500717,2026,0,Indiana Pacers,0.6,117.8,119.6,-1.8,2026,0,Utah Jazz,0.0,108.4,123.6,-15.2,0.6,9.399999999999991,-4.0,13.399999999999999
22500821,2026,0,Indiana Pacers,0.4,115.8,121.8,-6.0,2026,0,Dallas Mavericks,0.0,114.8,127.8,-13.0,0.4,1.0,-6.0,7.0
22500831,2026,0,Indiana Pacers,0.4,121.0,124.2,-3.2,2026,0,Philadelphia 76ers,0.2,112.0,124.8,-12.8,0.2,9.0,-0.5999999999999943,9.600000000000001
22500848,2026,0,Indiana Pacers,0.2,116.4,124.4,-8.0,2026,0,Charlotte Hornets,0.6,116.8,108.2,8.6,-0.39999999999999997,-0.3999999999999915,16.200000000000003,-16.6
22500872,2026,0,Indiana Pacers,0.0,115.2,129.0,-13.8,2026,0,Memphis Grizzlies,0.4,118.6,122.2,-3.6,-0.4,-3.3999999999999915,6.799999999999997,-10.200000000000001
22500954,2026,0,Indiana Pacers,0.0,110.0,125.6,-15.6,2026,0,Phoenix Suns,0.8,115.0,107.4,7.6,-0.8,-5.0,18.19999999999999,-23.2
22500962,2026,0,Indiana Pacers,0.0,110.4,125.2,-14.8,2026,0,New York Knicks,0.4,118.2,111.8,6.4,-0.4,-7.799999999999997,13.400000000000006,-21.200000000000003
22501001,2026,0,Indiana Pacers,0.0,108.4,121.6,-13.2,2026,0,Portland Trail Blazers,0.6,114.6,106.4,8.2,-0.6,-6.199999999999989,15.199999999999989,-21.4
22501052,2026,0,Indiana Pacers,0.2,119.8,131.4,-11.6,2026,0,Los Angeles Lakers,0.8,114.6,110.2,4.4,-0.6000000000000001,5.200000000000003,21.200000000000003,-16.0
22501066,2026,0,Indiana Pacers,0.2,121.2,132.0,-10.8,2026,0,LA Clippers,0.6,118.8,110.0,8.8,-0.39999999999999997,2.4000000000000057,22.0,-19.6
22501083,2026,1,Indiana Pacers,0.2,121.8,127.6,-5.8,2026,1,Miami Heat,0.2,121.4,129.0,-7.6,0.0,0.3999999999999915,-1.4000000000000057,1.7999999999999998
22501152,2026,0,Indiana Pacers,0.4,121.8,120.8,1.0,2026,0,Minnesota Timberwolves,0.2,106.0,110.6,-4.6,0.2,15.799999999999997,10.200000000000003,5.6
22501175,2026,0,Indiana Pacers,0.4,117.6,118.0,-0.4,2026,0,Philadelphia 76ers,0.4,113.0,115.6,-2.6,0.0,4.599999999999994,2.4000000000000057,2.2
22501188,2026,0,Indiana Pacers,0.2,107.4,113.8,-6.4,2026,0,Detroit Pistons,0.8,118.2,107.0,11.2,-0.6000000000000001,-10.799999999999997,6.799999999999997,-17.6
12500043,2025,1,LA Clippers,,,,,2025,1,Guangzhou Loong-Lions,,,,,,,,
12500052,2025,0,LA Clippers,,,,,2025,0,Denver Nuggets,0.4,109.0,115.6,-6.6,,,,
22500099,2025,1,LA Clippers,0.6,111.8,104.0,7.8,2025,1,Phoenix Suns,0.8,115.4,107.8,7.6,-0.20000000000000007,-3.6000000000000085,-3.799999999999997,0.20000000000000018
22500112,2025,1,LA Clippers,0.6,109.2,105.4,3.8,2025,1,Portland Trail Blazers,0.4,123.4,122.0,1.4,0.19999999999999996,-14.200000000000003,-16.599999999999994,2.4
22500027,2025,1,LA Clippers,0.6,107.2,107.8,-0.6,2025,1,New Orleans Pelicans,0.0,108.2,124.8,-16.6,0.6,-1.0,-17.0,16.0
22500164,2025,0,LA Clippers,0.6,111.2,112.0,-0.8,2025,0,Miami Heat,0.6,125.2,115.0,10.2,0.0,-14.0,-3.0,-11.0
22500170,2025,0,LA Clippers,0.6,113.4,110.2,3.2,2025,0,Oklahoma City Thunder,1.0,117.8,101.8,16.0,-0.4,-4.3999999999999915,8.400000000000006,-12.8
22500190,2025,0,LA Clippers,0.2,106.6,116.6,-10.0,2025,0,Phoenix Suns,0.6,116.6,109.6,7.0,-0.39999999999999997,-10.0,7.0,-17.0
22500206,2025,0,LA Clippers,0.2,111.4,119.8,-8.4,2025,0,Atlanta Hawks,0.6,116.6,109.6,7.0,-0.39999999999999997,-5.199999999999989,10.200000000000003,-15.4
22500224,2025,0,LA Clippers,0.0,106.6,116.0,-9.4,2025,0,Denver Nuggets,1.0,124.0,109.6,14.4,-1.0,-17.400000000000006,6.400000000000006,-23.8
22500079,2025,0,LA Clippers,0.2,112.6,122.0,-9.4,2025,0,Memphis Grizzlies,0.6,117.6,111.2,6.4,-0.39999999999999997,-5.0,10.799999999999997,-15.8
22500300,2025,0,LA Clippers,0.2,112.4,122.4,-10.0,2025,0,Dallas Mavericks,0.2,109.2,113.0,-3.8,0.0,3.200000000000003,9.400000000000006,-6.2
22501226,2025,0,LA Clippers,0.2,111.0,112.6,-1.6,2025,0,Memphis Grizzlies,0.6,117.2,111.4,5.8,-0.39999999999999997,-6.200000000000003,1.1999999999999886,-7.4
22500395,2025,1,LA Clippers,0.0,104.2,114.8,-10.6,2025,1,Los Angeles Lakers,0.6,119.0,123.0,-4.0,-0.6,-14.799999999999997,-8.200000000000003,-6.6
22500422,2025,1,LA Clippers,0.2,105.2,111.0,-5.8,2025,1,Houston Rockets,0.4,121.4,120.0,1.4,-0.2,-16.200000000000003,-9.0,-7.199999999999999
22500445,2025,1,LA Clippers,0.6,110.8,108.4,2.4,2025,1,Detroit Pistons,0.6,120.2,112.4,7.8,0.0,-9.400000000000006,-4.0,-5.4
22500461,2025,1,LA Clippers,0.8,112.6,104.0,8.6,2025,1,Sacramento Kings,0.4,111.8,118.0,-6.2,0.4,0.7999999999999972,-14.0,14.8
22500475,2026,1,LA Clippers,1.0,118.6,97.6,21.0,2026,1,Utah Jazz,0.4,123.4,128.8,-5.4,0.6,-4.800000000000011,-31.200000000000017,26.4
22500493,2026,0,LA Clippers,1.0,121.6,100.2,21.4,2026,0,Boston Celtics,0.8,120.0,111.2,8.8,0.19999999999999996,1.5999999999999943,-11.0,12.599999999999998
22500508,2026,1,LA Clippers,0.8,119.0,107.8,11.2,2026,1,Golden State Warriors,0.6,119.2,123.6,-4.4,0.20000000000000007,-0.20000000000000284,-15.799999999999997,15.6
22500563,2026,1,LA Clippers,0.6,109.6,113.6,-4.0,2026,1,Charlotte Hornets,0.6,118.8,100.4,18.4,0.0,-9.200000000000003,13.199999999999989,-22.4
22500577,2026,1,LA Clippers,0.8,110.0,106.2,3.8,2026,1,Washington Wizards,0.2,109.0,124.8,-15.8,0.6000000000000001,1.0,-18.599999999999994,19.6
22500633,2026,1,LA Clippers,0.8,115.4,115.0,0.4,2026,1,Los Angeles Lakers,0.6,119.8,116.6,3.2,0.20000000000000007,-4.3999999999999915,-1.5999999999999943,-2.8000000000000003
22500656,2026,1,LA Clippers,0.8,114.4,114.0,0.4,2026,1,Brooklyn Nets,0.2,104.6,121.8,-17.2,0.6000000000000001,9.800000000000011,-7.799999999999997,17.599999999999998
22500715,2026,0,LA Clippers,0.8,115.8,102.2,13.6,2026,0,Philadelphia 76ers,0.6,115.6,117.8,-2.2,0.20000000000000007,0.20000000000000284,-15.599999999999994,15.8
22500732,2026,0,LA Clippers,0.6,116.0,107.0,9.0,2026,0,Cleveland Cavaliers,0.8,121.0,107.8,13.2,-0.20000000000000007,-5.0,-0.7999999999999972,-4.199999999999999
22500801,2026,1,LA Clippers,0.6,104.0,107.0,-3.0,2026,1,Denver Nuggets,0.4,124.6,122.6,2.0,0.19999999999999996,-20.599999999999994,-15.599999999999994,-5.0
22500827,2026,0,LA Clippers,0.6,110.4,107.8,2.6,2026,0,Orlando Magic,0.6,117.4,107.8,9.6,0.0,-7.0,0.0,-7.0
22500857,2026,0,LA Clippers,0.4,109.2,110.8,-1.6,2026,0,Minnesota Timberwolves,0.8,125.0,118.4,6.6,-0.4,-15.799999999999997,-7.6000000000000085,-8.2
22500877,2026,1,LA Clippers,0.4,107.8,109.2,-1.4,2026,1,New Orleans Pelicans,0.8,120.2,116.4,3.8,-0.4,-12.400000000000006,-7.200000000000003,-5.199999999999999
22500898,2026,1,LA Clippers,0.4,114.0,109.6,4.4,2026,1,Indiana Pacers,0.0,115.4,131.6,-16.2,0.4,-1.4000000000000057,-22.0,20.6
22500935,2026,1,LA Clippers,0.8,123.2,112.2,11.0,2026,1,New York Knicks,0.6,112.8,100.0,12.8,0.20000000000000007,10.400000000000006,12.200000000000003,-1.8000000000000007
22500952,2026,1,LA Clippers,0.8,121.0,112.4,8.6,2026,1,Minnesota Timberwolves,0.6,109.4,112.8,-3.4,0.20000000000000007,11.599999999999994,-0.3999999999999915,12.0
22500968,2026,1,LA Clippers,0.8,128.8,117.8,11.0,2026,1,Chicago Bulls,0.4,116.6,122.2,-5.6,0.4,12.200000000000017,-4.400000000000006,16.6
22500975,2026,0,LA Clippers,0.8,126.6,118.0,8.6,2026,0,Sacramento Kings,0.4,115.0,116.6,-1.6,0.4,11.599999999999994,1.4000000000000057,10.2
22500990,2026,0,LA Clippers,0.8,126.0,118.4,7.6,2026,0,San Antonio Spurs,0.8,126.4,117.2,9.2,0.0,-0.4000000000000057,1.2000000000000028,-1.5999999999999996
22501046,2026,1,LA Clippers,0.2,114.0,119.4,-5.4,2026,1,Milwaukee Bucks,0.4,110.6,120.2,-9.6,-0.2,3.4000000000000057,-0.7999999999999972,4.199999999999999
22501062,2026,1,LA Clippers,0.4,118.0,115.0,3.0,2026,1,Toronto Raptors,0.6,122.8,117.0,5.8,-0.19999999999999996,-4.799999999999997,-2.0,-2.8
22501104,2026,0,LA Clippers,1.0,125.4,109.4,16.0,2026,0,Portland Trail Blazers,0.6,118.4,102.8,15.6,0.4,7.0,6.6000000000000085,0.40000000000000036
22501119,2026,0,LA Clippers,0.8,118.6,106.0,12.6,2026,0,San Antonio Spurs,1.0,128.4,106.2,22.2,-0.19999999999999996,-9.800000000000011,-0.20000000000000284,-9.6
22501156,2026,1,LA Clippers,0.6,116.4,113.4,3.0,2026,1,Dallas Mavericks,0.4,110.8,121.2,-10.4,0.19999999999999996,5.6000000000000085,-7.799999999999997,13.4
22501163,2026,0,LA Clippers,0.6,116.8,111.4,5.4,2026,0,Oklahoma City Thunder,1.0,126.6,100.8,25.8,-0.4,-9.799999999999997,10.600000000000009,-20.4
22501199,2026,1,LA Clippers,0.4,112.0,114.8,-2.8,2026,1,Golden State Warriors,0.2,111.6,116.6,-5.0,0.2,0.4000000000000057,-1.7999999999999972,2.2
52500131,2026,0,LA Clippers,0.6,115.2,113.2,2.0,2026,0,Golden State Warriors,0.2,111.4,116.0,-4.6,0.39999999999999997,3.799999999999997,-2.799999999999997,6.6
22000105,2021,0,Los Angeles Clippers,,,,,2021,0,San Antonio Spurs,,,,,,,,
22000142,2021,1,Los Angeles Clippers,0.4,107.6,109.0,-1.4,2021,1,Chicago Bulls,0.4,112.8,117.4,-4.6,0.0,-5.200000000000003,-8.400000000000006,3.1999999999999997
22000172,2021,1,Los Angeles Clippers,0.6,113.6,113.2,0.4,2021,1,New Orleans Pelicans,,,,,,,,
22000202,2021,1,Los Angeles Clippers,0.8,118.4,109.8,8.6,2021,1,Indiana Pacers,0.6,113.6,108.2,5.4,0.20000000000000007,4.800000000000011,1.5999999999999943,3.1999999999999993
22000224,2021,1,Los Angeles Clippers,0.8,122.6,108.8,13.8,2021,1,Sacramento Kings,0.2,115.0,129.0,-14.0,0.6000000000000001,7.599999999999994,-20.200000000000003,27.8
22000239,2021,1,Los Angeles Clippers,1.0,124.6,105.0,19.6,2021,1,Oklahoma City Thunder,0.4,111.6,120.0,-8.4,0.6,13.0,-15.0,28.0
22000251,2021,1,Los Angeles Clippers,1.0,122.6,100.8,21.8,2021,1,Oklahoma City Thunder,0.2,107.0,120.8,-13.8,0.8,15.599999999999994,-20.0,35.6
22000350,2021,0,Los Angeles Clippers,0.8,119.0,106.6,12.4,2021,0,Boston Celtics,0.4,108.4,106.4,2.0,0.4,10.599999999999994,0.19999999999998863,10.4
22000366,2021,0,Los Angeles Clippers,0.6,120.2,109.4,10.8,2021,0,Sacramento Kings,0.8,116.6,112.6,4.0,-0.20000000000000007,3.6000000000000085,-3.1999999999999886,6.800000000000001
22000419,2021,1,Los Angeles Clippers,0.6,118.0,109.8,8.2,2021,1,Cleveland Cavaliers,0.0,104.4,125.6,-21.2,0.6,13.599999999999994,-15.799999999999997,29.4
22000425,2021,1,Los Angeles Clippers,0.6,119.4,112.2,7.2,2021,1,Miami Heat,0.8,104.8,100.0,4.8,-0.20000000000000007,14.600000000000009,12.200000000000003,2.4000000000000004
22000444,2021,0,Los Angeles Clippers,0.8,121.4,112.0,9.4,2021,0,Utah Jazz,1.0,120.0,107.0,13.0,-0.19999999999999996,1.4000000000000057,5.0,-3.5999999999999996
22000457,2021,1,Los Angeles Clippers,0.8,118.6,112.2,6.4,2021,1,Utah Jazz,1.0,122.2,107.2,15.0,-0.19999999999999996,-3.6000000000000085,5.0,-8.6
22000472,2021,0,Los Angeles Clippers,0.8,118.0,112.2,5.8,2021,0,Brooklyn Nets,1.0,122.2,111.6,10.6,-0.19999999999999996,-4.200000000000003,0.6000000000000085,-4.8
22000488,2021,1,Los Angeles Clippers,0.6,114.6,113.4,1.2,2021,1,Washington Wizards,1.0,122.0,114.6,7.4,-0.4,-7.400000000000006,-1.1999999999999886,-6.2
22000576,2021,1,Los Angeles Clippers,0.2,108.4,112.4,-4.0,2021,1,Golden State Warriors,0.4,107.2,114.6,-7.4,-0.2,1.2000000000000028,-2.1999999999999886,3.4000000000000004
22000644,2021,1,Los Angeles Clippers,0.4,112.0,112.4,-0.4,2021,1,Charlotte Hornets,0.6,110.0,113.4,-3.4,-0.19999999999999996,2.0,-1.0,3.0
22000660,2021,1,Los Angeles Clippers,0.6,113.6,108.2,5.4,2021,1,Atlanta Hawks,1.0,111.0,96.4,14.6,-0.4,2.5999999999999943,11.799999999999997,-9.2
22000701,2021,1,Los Angeles Clippers,0.8,113.0,99.8,13.2,2021,1,Philadelphia 76ers,0.8,110.4,102.6,7.8,0.0,2.5999999999999943,-2.799999999999997,5.3999999999999995
22000717,2021,1,Los Angeles Clippers,1.0,119.6,101.2,18.4,2021,1,Milwaukee Bucks,0.6,118.2,113.8,4.4,0.4,1.3999999999999915,-12.599999999999994,13.999999999999998
22000720,2021,0,Los Angeles Clippers,1.0,120.4,102.6,17.8,2021,0,Orlando Magic,0.2,101.0,108.2,-7.2,0.8,19.400000000000006,-5.6000000000000085,25.0
22000736,2021,0,Los Angeles Clippers,0.8,115.8,101.2,14.6,2021,0,Denver Nuggets,0.8,112.8,107.8,5.0,0.0,3.0,-6.599999999999994,9.6
22000756,2021,1,Los Angeles Clippers,0.6,107.8,101.2,6.6,2021,1,Los Angeles Lakers,0.6,101.8,98.8,3.0,0.0,6.0,2.4000000000000057,3.5999999999999996
22000775,2021,1,Los Angeles Clippers,0.6,109.0,101.4,7.6,2021,1,Portland Trail Blazers,0.8,120.0,107.0,13.0,-0.20000000000000007,-11.0,-5.599999999999994,-5.4
22000788,2021,1,Los Angeles Clippers,0.6,111.2,102.2,9.0,2021,1,Phoenix Suns,1.0,125.6,114.4,11.2,-0.4,-14.399999999999991,-12.200000000000003,-2.1999999999999993
22000799,2021,1,Los Angeles Clippers,0.6,108.0,101.8,6.2,2021,1,Houston Rockets,0.2,111.4,117.2,-5.8,0.39999999999999997,-3.4000000000000057,-15.400000000000006,12.0
22000813,2021,1,Los Angeles Clippers,0.8,114.0,103.0,11.0,2021,1,Detroit Pistons,0.4,109.6,117.2,-7.6,0.4,4.400000000000006,-14.200000000000003,18.6
22000867,2021,1,Los Angeles Clippers,0.8,117.2,110.4,6.8,2021,1,Minnesota Timberwolves,0.4,115.6,126.0,-10.4,0.4,1.6000000000000085,-15.599999999999994,17.2
22000889,2021,1,Los Angeles Clippers,0.8,113.2,107.2,6.0,2021,1,Memphis Grizzlies,0.6,121.0,114.6,6.4,0.20000000000000007,-7.799999999999997,-7.3999999999999915,-0.40000000000000036
22000966,2021,0,Los Angeles Clippers,0.6,108.6,110.0,-1.4,2021,0,Denver Nuggets,0.8,116.2,110.6,5.6,-0.20000000000000007,-7.6000000000000085,-0.5999999999999943,-7.0
22000989,2021,1,Los Angeles Clippers,0.4,106.8,109.6,-2.8,2021,1,Toronto Raptors,0.4,109.8,110.6,-0.8,0.0,-3.0,-1.0,-1.9999999999999998
22001002,2021,1,Los Angeles Clippers,0.4,104.4,108.6,-4.2,2021,1,Los Angeles Lakers,0.4,106.8,107.8,-1.0,0.0,-2.3999999999999915,0.7999999999999972,-3.2
22001019,2021,0,Los Angeles Clippers,0.4,106.2,106.6,-0.4,2021,0,New York Knicks,0.6,111.0,107.2,3.8,-0.19999999999999996,-4.799999999999997,-0.6000000000000085,-4.2
42000171,2021,0,Los Angeles Clippers,0.4,111.0,106.2,4.8,2021,0,Dallas Mavericks,0.6,117.6,116.6,1.0,-0.19999999999999996,-6.599999999999994,-10.399999999999991,3.8
42000172,2021,0,Los Angeles Clippers,0.4,111.6,107.6,4.0,2021,0,Dallas Mavericks,0.6,115.4,117.8,-2.4,-0.19999999999999996,-3.8000000000000114,-10.200000000000003,6.4
42000175,2021,0,Los Angeles Clippers,0.4,112.0,109.2,2.8,2021,0,Dallas Mavericks,0.4,110.0,116.8,-6.8,0.0,2.0,-7.599999999999994,9.6
42000177,2021,1,Los Angeles Clippers,0.6,109.8,103.6,6.2,2021,1,Dallas Mavericks,0.4,103.6,109.8,-6.2,0.19999999999999996,6.200000000000003,-6.200000000000003,12.4
42000223,2021,1,Los Angeles Clippers,0.4,110.0,108.4,1.6,2021,1,Utah Jazz,1.0,119.2,110.8,8.4,-0.6,-9.200000000000003,-2.3999999999999915,-6.800000000000001
42000224,2021,1,Los Angeles Clippers,0.6,116.4,108.6,7.8,2021,1,Utah Jazz,0.8,116.2,115.0,1.2,-0.20000000000000007,0.20000000000000284,-6.400000000000006,6.6
42000226,2021,1,Los Angeles Clippers,0.6,117.8,110.0,7.8,2021,1,Utah Jazz,0.4,110.0,117.8,-7.8,0.19999999999999996,7.799999999999997,-7.799999999999997,15.6
42000313,2021,1,Los Angeles Clippers,0.6,117.0,111.6,5.4,2021,1,Phoenix Suns,1.0,117.6,107.0,10.6,-0.4,-0.5999999999999943,4.599999999999994,-5.199999999999999
42000314,2021,0,Los Angeles Clippers,0.6,114.6,109.2,5.4,2021,0,Phoenix Suns,0.8,111.4,108.6,2.8,-0.20000000000000007,3.1999999999999886,0.6000000000000085,2.6000000000000005
42000316,2021,0,Los Angeles Clippers,0.4,103.8,100.4,3.4,2021,0,Phoenix Suns,0.6,100.4,103.8,-3.4,-0.19999999999999996,3.3999999999999915,-3.3999999999999915,6.8
12100010,2021,1,Los Angeles Clippers,0.4,101.6,102.4,-0.8,2021,1,Denver Nuggets,0.2,109.8,120.2,-10.4,0.2,-8.200000000000003,-17.799999999999997,9.6
12100021,2021,0,Los Angeles Clippers,0.6,101.6,102.0,-0.4,2021,0,Sacramento Kings,0.4,110.8,111.2,-0.4,0.19999999999999996,-9.200000000000003,-9.200000000000003,0.0
12100045,2021,0,Los Angeles Clippers,0.4,106.8,113.8,-7.0,2021,0,Minnesota Timberwolves,0.6,115.6,117.0,-1.4,-0.19999999999999996,-8.799999999999997,-3.200000000000003,-5.6
22100034,2021,0,Los Angeles Clippers,0.2,105.6,116.0,-10.4,2021,0,Memphis Grizzlies,0.4,111.6,106.2,5.4,-0.2,-6.0,9.799999999999997,-15.8
22100049,2021,1,Los Angeles Clippers,0.0,107.8,119.6,-11.8,2021,1,Portland Trail Blazers,0.2,103.8,114.8,-11.0,-0.2,4.0,4.799999999999997,-0.8000000000000007
22100064,2021,0,Los Angeles Clippers,0.2,111.4,114.2,-2.8,2021,0,Cleveland Cavaliers,0.6,108.6,106.2,2.4,-0.39999999999999997,2.8000000000000114,8.0,-5.199999999999999
22100102,2021,1,Los Angeles Clippers,0.2,102.8,104.8,-2.0,2021,1,Oklahoma City Thunder,0.2,99.4,112.6,-13.2,0.0,3.3999999999999915,-7.799999999999997,11.2
22100146,2021,1,Los Angeles Clippers,0.6,100.0,99.2,0.8,2021,1,Charlotte Hornets,0.2,107.2,118.8,-11.6,0.39999999999999997,-7.200000000000003,-19.599999999999994,12.4
22100157,2021,1,Los Angeles Clippers,0.8,108.2,102.0,6.2,2021,1,Portland Trail Blazers,0.4,107.0,108.2,-1.2,0.4,1.2000000000000028,-6.200000000000003,7.4
22100173,2021,1,Los Angeles Clippers,1.0,113.2,101.6,11.6,2021,1,Miami Heat,0.4,106.8,110.6,-3.8,0.6,6.400000000000006,-9.0,15.399999999999999
22100191,2021,1,Los Angeles Clippers,1.0,115.8,104.6,11.2,2021,1,Minnesota Timberwolves,0.2,106.8,112.2,-5.4,0.8,9.0,-7.6000000000000085,16.6
22100198,2021,0,Los Angeles Clippers,1.0,116.4,102.0,14.4,2021,0,Chicago Bulls,0.4,106.2,107.6,-1.4,0.6,10.200000000000003,-5.599999999999994,15.8
22100212,2021,1,Los Angeles Clippers,0.8,113.6,105.2,8.4,2021,1,San Antonio Spurs,0.4,109.4,108.4,1.0,0.4,4.199999999999989,-3.200000000000003,7.4
22100248,2021,1,Los Angeles Clippers,0.4,102.8,101.6,1.2,2021,1,Dallas Mavericks,0.4,108.6,108.8,-0.2,0.0,-5.799999999999997,-7.200000000000003,1.4
22100266,2021,0,Los Angeles Clippers,0.4,96.4,99.4,-3.0,2021,0,Dallas Mavericks,0.4,105.4,104.8,0.6,0.0,-9.0,-5.3999999999999915,-3.6
22100280,2021,1,Los Angeles Clippers,0.4,99.2,101.8,-2.6,2021,1,Detroit Pistons,0.2,100.0,105.8,-5.8,0.2,-0.7999999999999972,-4.0,3.1999999999999997
22100300,2021,0,Los Angeles Clippers,0.4,99.4,102.6,-3.2,2021,0,Golden State Warriors,1.0,112.4,98.8,13.6,-0.6,-13.0,3.799999999999997,-16.8
22100313,2021,0,Los Angeles Clippers,0.4,95.8,99.6,-3.8,2021,0,New Orleans Pelicans,0.4,104.0,109.4,-5.4,0.0,-8.200000000000003,-9.800000000000011,1.6000000000000005
22100327,2021,0,Los Angeles Clippers,0.4,100.4,105.4,-5.0,2021,0,Sacramento Kings,0.4,110.6,121.0,-10.4,0.0,-10.199999999999989,-15.599999999999994,5.4
22100378,2021,1,Los Angeles Clippers,0.4,107.8,111.2,-3.4,2021,1,Boston Celtics,0.6,114.8,111.0,3.8,-0.19999999999999996,-7.0,0.20000000000000284,-7.199999999999999
22100391,2021,1,Los Angeles Clippers,0.6,109.8,108.8,1.0,2021,1,Orlando Magic,0.2,109.0,118.0,-9.0,0.39999999999999997,0.7999999999999972,-9.200000000000003,10.0
22100412,2021,1,Los Angeles Clippers,0.8,108.0,104.8,3.2,2021,1,Phoenix Suns,0.8,106.6,102.2,4.4,0.0,1.4000000000000057,2.5999999999999943,-1.2000000000000002
22100463,2021,0,Los Angeles Clippers,0.6,107.4,107.6,-0.2,2021,0,San Antonio Spurs,0.4,116.2,120.4,-4.2,0.19999999999999996,-8.799999999999997,-12.800000000000011,4.0
